gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,child_num_over_five,duplicated_num,before_employed
0,0,0,0,11.70766954176274,1,4,1,1,58.38356164383562,0.0,0,0,0,12,2.0,28.0,2.0,False,1,58.38356164383562
0,0,1,0,11.813030057420567,4,1,1,1,36.43561643835616,1.697498966630303,0,0,0,8,2.0,14.0,2.0,False,3,34.73811747172586
1,1,0,0,12.218495165528731,0,4,1,1,44.44931506849315,2.085927312836426,0,0,0,17,2.0,22.0,0.0,False,4,42.363387755656724
1,1,0,1,12.437184366493561,2,1,1,1,34.2,1.7084771207982918,1,1,0,6,3.0,19.0,1.0,False,5,32.49152287920171
0,0,1,0,12.218495165528731,4,4,0,1,30.084931506849315,0.9212101186739734,0,0,0,8,2.0,5.0,2.0,False,2,29.163721388175343
1,1,1,0,12.218495165528731,4,4,1,1,27.09315068493151,1.9839258613096613,0,0,0,10,2.0,36.0,2.0,False,1,25.109224823621847
1,0,1,1,12.793859310432293,4,4,0,1,31.572602739726022,2.079099017271623,0,0,0,15,3.0,49.0,2.0,False,3,29.4935037224544
0,0,1,2,12.323855681186558,2,4,1,1,35.827397260273976,2.758621773924181,1,0,0,11,4.0,26.0,1.0,False,2,33.06877548634979
0,0,1,2,12.793859310432293,4,4,1,1,43.32054794520548,1.0305974123691348,0,1,0,15,4.0,11.0,2.0,False,4,42.28995053283635
1,1,1,0,12.218495165528731,4,1,1,1,40.12602739726027,1.8485626703172056,0,0,0,10,2.0,3.0,1.0,False,2,38.277464726943066
0,1,1,0,12.323855681186558,4,1,1,1,33.75890410958904,2.4144449897872984,0,0,0,3,2.0,10.0,1.0,False,10,31.34445911980174
0,0,0,0,11.813030057420567,4,1,1,1,38.86301369863013,2.578970723512078,1,0,0,3,2.0,8.0,1.0,False,1,36.28404297511805
1,1,1,0,12.793859310432293,0,4,1,1,31.816438356164383,2.4885529619410205,0,1,0,8,2.0,41.0,2.0,False,4,29.32788539422336
1,0,0,0,12.854483932248728,4,4,1,2,47.271232876712325,1.4602066194066603,1,1,0,10,2.0,46.0,1.0,False,1,45.81102625730566
0,0,1,0,12.049418835484797,4,4,3,4,46.40547945205479,1.0451537101433426,0,0,0,8,1.0,28.0,2.0,False,4,45.360325741911446
1,0,0,0,12.58621994565405,2,4,1,1,31.136986301369863,2.1424806515907884,1,1,0,3,2.0,48.0,1.0,False,2,28.994505649779075
0,1,0,0,11.877568578558138,4,4,4,1,39.47123287671233,1.544351295914214,0,0,0,5,1.0,6.0,2.0,False,13,37.92688158079812
0,0,0,2,11.630708500626612,2,1,1,1,31.791780821917808,2.1347336793406146,0,0,1,3,4.0,3.0,0.0,False,1,29.65704714257719
0,0,1,0,11.302204433654575,1,4,1,1,58.583561643835615,0.0,0,1,0,12,2.0,18.0,2.0,False,5,58.583561643835615
0,1,1,1,12.323855681186558,4,1,2,1,40.59178082191781,1.7193360626443144,0,0,0,3,2.0,-0.0,1.0,False,6,38.87244475927349
0,0,1,0,12.66032791780777,0,1,2,1,48.635616438356166,2.0176390003611395,1,1,0,0,1.0,52.0,2.0,False,6,46.61797743799502
1,1,1,1,12.965709567358951,4,1,1,1,41.32876712328767,0.6779640041385551,0,0,0,10,3.0,3.0,1.0,False,4,40.65080311914912
0,0,0,0,11.274033556687879,4,4,1,5,33.16164383561644,1.8874846729022092,1,0,0,17,2.0,13.0,2.0,False,2,31.274159162714227
0,0,0,0,11.119882876860622,1,1,4,1,65.97534246575343,0.0,0,0,0,12,1.0,30.0,0.0,False,1,65.97534246575343
0,0,1,0,11.70766954176274,4,4,1,1,60.4,1.873276326900044,0,0,0,8,2.0,13.0,2.0,False,2,58.52672367309995
0,0,0,0,11.877568578558138,4,4,3,1,46.2958904109589,3.0458262188729064,1,1,0,3,1.0,42.0,2.0,False,6,43.25006419208599
0,0,1,0,11.813030057420567,1,4,1,1,61.04931506849315,0.0,0,0,0,12,2.0,45.0,1.0,False,1,61.04931506849315
0,0,0,0,11.456355113481834,1,4,1,1,58.93972602739726,0.0,0,1,0,12,2.0,41.0,0.0,False,2,58.93972602739726
0,1,0,0,13.240146413060712,4,1,1,1,40.14794520547945,2.1713211863873716,1,0,0,10,2.0,12.0,0.0,False,1,37.97662401909208
0,0,1,0,11.407564949312402,1,4,3,1,60.25205479452055,0.0,0,0,0,12,1.0,32.0,1.0,False,1,60.25205479452055
0,0,0,1,11.184421397998193,0,1,1,1,38.83013698630137,1.836409742965794,0,0,1,0,3.0,43.0,2.0,False,1,36.99372724333558
1,0,1,0,11.877568578558138,4,4,0,1,46.51780821917808,1.79403997192678,0,0,0,17,2.0,11.0,2.0,False,3,44.7237682472513
0,1,0,0,12.218495165528731,0,4,1,2,58.29041095890411,1.408645443956699,0,1,0,0,2.0,17.0,2.0,False,2,56.88176551494741
0,0,0,0,12.506177237980511,4,1,1,1,48.14520547945205,2.8254475713287186,1,1,0,10,2.0,28.0,2.0,False,5,45.319757908123336
1,1,0,1,12.100712129872347,4,4,1,1,31.5013698630137,2.5880729791568426,0,0,0,12,3.0,12.0,1.0,False,3,28.91329688385686
0,1,1,2,12.66032791780777,0,1,1,5,34.57808219178082,1.5337691865836771,0,0,0,10,4.0,50.0,2.0,False,6,33.04431300519715
1,1,1,0,12.100712129872347,4,4,1,1,53.602739726027394,2.2918426676949664,0,0,0,12,2.0,49.0,1.0,False,4,51.31089705833243
1,0,1,0,12.58621994565405,0,1,3,4,27.36986301369863,1.4690730486123018,0,1,0,15,1.0,7.0,0.0,False,1,25.90078996508633
0,0,1,0,11.407564949312402,1,1,1,1,58.465753424657535,0.0,0,0,0,12,2.0,51.0,2.0,False,2,58.465753424657535
0,0,0,0,11.547326891687561,4,4,1,1,48.67671232876712,3.443836901564222,1,0,0,11,2.0,37.0,2.0,False,2,45.23287542720289
0,1,0,0,11.119882876860622,1,4,1,1,62.983561643835614,0.0,0,1,0,12,2.0,19.0,2.0,False,1,62.983561643835614
0,1,1,0,12.323855681186558,4,1,0,1,30.32054794520548,0.8535405650152884,0,0,0,15,2.0,17.0,0.0,False,5,29.467007380190193
1,1,1,0,11.630708500626612,4,4,1,1,44.04383561643836,3.092784397310051,0,0,0,12,2.0,27.0,1.0,False,2,40.95105121912831
1,1,1,0,13.017002861746503,0,4,1,1,50.18630136986302,1.2609485530818074,0,1,1,4,2.0,59.0,1.0,False,1,48.925352816781206
1,0,1,0,12.419165860990882,0,1,0,1,43.821917808219176,0.7412848161580998,0,0,0,3,2.0,11.0,1.0,False,5,43.080632992061076
1,1,0,0,12.419165860990882,0,4,1,1,47.821917808219176,1.5302167849793091,0,0,0,4,2.0,20.0,1.0,False,2,46.29170102323987
0,0,0,0,11.630708500626612,2,4,1,1,38.94794520547945,2.955766077117632,1,1,0,12,2.0,27.0,2.0,False,2,35.99217912836182
1,0,0,0,12.323855681186558,4,4,1,1,42.83287671232877,0.3596841104824314,1,0,0,8,2.0,29.0,2.0,False,2,42.473192601846335
0,1,1,1,12.506177237980511,4,1,2,1,38.4986301369863,0.3246610756928683,0,1,1,15,2.0,37.0,2.0,False,4,38.173969061293434
1,1,0,0,12.854483932248728,2,1,1,3,32.76712328767123,2.520564648873974,0,0,0,12,2.0,3.0,1.0,False,1,30.246558638797257
1,0,0,2,12.218495165528731,4,4,1,1,34.8027397260274,2.2623337118986884,0,1,0,8,4.0,18.0,1.0,False,1,32.540406014128706
0,0,0,2,12.100712129872347,0,4,1,1,37.78356164383562,1.549018748961709,1,0,0,0,4.0,6.0,2.0,False,2,36.23454289487391
0,0,1,0,11.630708500626612,0,4,3,1,43.56986301369863,1.127417160457285,0,0,0,15,1.0,13.0,2.0,False,3,42.442445853241345
1,0,0,1,11.502875129116727,4,4,3,1,48.97534246575343,2.731338553874406,0,0,0,8,2.0,1.0,1.0,False,1,46.24400391187902
0,1,1,1,11.967180737247824,2,4,1,1,37.83835616438356,2.3282795423688283,0,0,0,8,3.0,23.0,0.0,False,5,35.510076622014736
0,1,1,0,12.218495165528731,4,1,1,1,55.293150684931504,3.0720589176631963,0,0,0,0,2.0,43.0,1.0,False,2,52.221091767268305
0,0,1,0,11.407564949312402,4,4,1,1,50.61369863013699,2.227507209110589,0,0,1,1,2.0,28.0,2.0,False,2,48.386191421026396
1,1,1,2,11.967180737247824,0,1,1,5,38.88219178082192,0.9988171807474966,0,0,0,4,4.0,47.0,2.0,False,6,37.883374600074426
1,0,0,0,12.100712129872347,4,1,1,1,41.01917808219178,1.3641327893170383,0,0,0,3,2.0,43.0,1.0,False,2,39.65504529287474
1,0,1,1,12.100712129872347,0,4,1,2,34.59452054794521,1.9756019388627162,0,0,0,6,3.0,11.0,1.0,False,1,32.61891860908249
0,0,0,0,12.218495165528731,1,4,1,1,56.342465753424655,0.0,0,1,0,12,2.0,14.0,2.0,False,2,56.342465753424655
0,1,0,1,11.407564949312402,4,2,1,4,33.92602739726028,2.354631528357253,0,0,0,8,3.0,6.0,1.0,False,3,31.571395868903025
0,0,1,0,12.323855681186558,0,1,3,1,54.18356164383562,2.981938951421655,1,1,0,3,1.0,22.0,2.0,False,3,51.20162269241396
0,1,1,0,11.744037185933616,0,4,1,1,28.22465753424657,1.10225860082113,0,0,0,3,2.0,32.0,2.0,False,11,27.12239893342544
0,0,1,1,12.100712129872347,2,1,1,1,30.052054794520547,2.3559310736993386,0,0,1,6,3.0,5.0,1.0,False,2,27.69612372082121
0,0,1,2,12.793859310432293,0,4,3,1,37.1945205479452,2.3752242766340173,0,0,0,15,3.0,25.0,2.0,False,4,34.81929627131119
0,0,1,0,11.967180737247824,1,4,4,1,65.13424657534246,0.0,0,0,0,12,1.0,17.0,1.0,False,2,65.13424657534246
0,0,1,0,12.66032791780777,4,4,2,1,41.79726027397261,2.3042275789915494,0,0,0,8,1.0,18.0,0.0,False,4,39.49303269498106
0,1,1,1,12.506177237980511,4,4,1,1,39.75890410958904,2.6094652587185574,0,0,0,8,3.0,46.0,2.0,False,3,37.14943885087048
0,0,1,1,12.100712129872347,4,1,0,1,37.71780821917808,1.8174539186028378,0,0,0,15,3.0,41.0,1.0,False,8,35.900354300575245
0,0,1,2,12.100712129872347,4,4,1,1,36.6054794520548,2.946743459517995,1,0,0,3,4.0,18.0,2.0,False,5,33.658735992536805
1,0,0,0,12.100712129872347,0,2,1,1,30.747945205479454,1.9977707971444143,0,0,0,12,2.0,46.0,2.0,False,4,28.750174408335038
0,0,0,1,12.100712129872347,4,2,1,5,27.153424657534245,2.1164205449209232,0,0,0,12,3.0,38.0,2.0,False,2,25.03700411261332
0,0,0,0,11.302204433654575,1,4,1,1,62.44109589041096,0.0,0,0,0,12,2.0,33.0,2.0,False,3,62.44109589041096
0,0,0,0,11.119882876860622,0,4,0,1,25.542465753424658,1.5449359203097022,0,0,0,12,2.0,10.0,0.0,False,2,23.997529833114957
0,0,1,0,12.382124589310534,4,1,1,1,56.21095890410959,2.212630409896146,1,1,0,15,2.0,12.0,2.0,False,2,53.998328494213446
0,1,1,0,12.218495165528731,1,1,4,1,58.271232876712325,0.0,0,0,1,12,1.0,39.0,2.0,False,2,58.271232876712325
0,0,1,0,13.353475098367715,4,1,2,1,60.276712328767125,1.6518148617688193,1,1,0,0,1.0,41.0,2.0,False,9,58.624897466998306
0,0,1,0,12.911642346088676,0,4,3,1,36.608219178082194,1.852867455268837,0,0,0,15,1.0,25.0,2.0,False,1,34.75535172281336
1,1,0,2,11.813030057420567,4,1,1,1,34.863013698630134,1.699003103288918,0,0,0,3,4.0,42.0,0.0,False,2,33.16401059534122
0,1,0,0,11.630708500626612,4,1,1,5,28.698630136986303,1.7765762928066648,1,1,0,3,2.0,11.0,2.0,False,8,26.922053844179636
0,0,1,0,11.119882876860622,1,4,1,1,62.586301369863016,0.0,0,0,0,12,2.0,13.0,2.0,False,1,62.586301369863016
1,1,0,2,11.813030057420567,4,4,1,5,45.54794520547945,0.9309768810636879,0,0,0,12,4.0,23.0,2.0,False,3,44.616968324415765
1,1,1,0,12.125404742462718,2,1,1,1,38.12602739726027,0.3804984853777033,0,0,0,10,2.0,60.0,2.0,False,4,37.74552891188257
1,1,0,1,12.729320789294722,2,1,1,1,35.05205479452055,2.3787848093884145,0,0,0,12,3.0,2.0,1.0,False,1,32.67326998513214
0,0,0,0,11.119882876860622,1,4,2,1,58.94794520547945,0.0,0,0,0,12,1.0,8.0,2.0,False,3,58.94794520547945
1,0,1,1,11.407564949312402,0,4,1,5,22.78356164383561,0.3423259118726736,0,0,0,8,3.0,20.0,0.0,False,2,22.441235731962937
0,0,1,0,12.100712129872347,4,1,1,1,38.583561643835615,3.011228030128186,1,0,0,3,2.0,-0.0,1.0,False,1,35.57233361370743
1,1,1,0,11.630708500626612,1,4,1,1,54.75890410958904,0.0,0,0,0,12,2.0,35.0,1.0,False,5,54.75890410958904
0,0,1,0,11.630708500626612,4,4,1,1,61.391780821917806,2.122999516018966,0,1,0,2,2.0,44.0,1.0,False,1,59.26878130589884
0,0,1,0,11.245046019814627,1,4,1,1,66.6054794520548,0.0,0,1,0,12,2.0,9.0,2.0,False,2,66.6054794520548
1,0,0,0,11.407564949312402,1,4,3,1,56.55890410958904,0.0,0,0,0,12,1.0,5.0,2.0,False,2,56.55890410958904
1,1,1,0,12.437184366493561,0,1,1,1,37.79726027397261,2.1220154254032173,0,0,0,4,2.0,33.0,2.0,False,1,35.67524484856939
1,1,1,0,12.100712129872347,1,4,0,1,63.8054794520548,0.0,0,1,0,12,2.0,22.0,2.0,False,7,63.8054794520548
0,0,1,0,11.630708500626612,4,4,4,1,46.347945205479455,2.4998627409416505,1,0,0,8,1.0,3.0,0.0,False,1,43.848082464537804
1,0,1,1,13.240146413060712,4,2,1,1,37.78082191780822,2.800283839170861,1,1,0,12,3.0,35.0,2.0,False,14,34.98053807863736
0,0,0,0,11.630708500626612,0,4,1,1,49.48219178082192,1.2181188508828418,0,0,0,12,2.0,16.0,2.0,False,2,48.26407292993908
0,0,1,0,12.506177237980511,4,4,3,1,35.4027397260274,1.2609485530818074,0,0,0,3,1.0,53.0,2.0,False,3,34.14179117294559
1,0,0,3,11.407564949312402,2,4,1,1,39.30958904109589,1.0958688027223586,0,0,1,12,5.0,5.0,2.0,False,3,38.21372023837353
0,0,0,2,11.813030057420567,0,4,1,1,34.35890410958904,2.599946199498633,1,1,0,8,4.0,16.0,2.0,False,4,31.75895791009041
0,0,0,0,11.967180737247824,2,1,1,1,31.747945205479454,1.1614370133279461,1,1,0,3,2.0,23.0,2.0,False,4,30.586508192151506
0,0,0,0,11.813030057420567,0,4,1,1,38.90684931506849,1.9257473786374977,0,1,0,12,2.0,31.0,0.0,False,1,36.981101936430996
0,1,1,0,12.616525295149378,1,1,1,1,57.654794520547945,0.0,0,1,0,12,2.0,7.0,2.0,False,2,57.654794520547945
1,1,1,0,12.323855681186558,4,4,1,1,28.295890410958904,1.4272259386768014,0,0,0,8,2.0,20.0,1.0,False,5,26.868664472282102
0,0,0,0,11.813030057420567,2,1,2,5,53.463013698630135,1.8648231911889859,1,0,0,7,1.0,42.0,2.0,False,2,51.598190507441146
1,1,0,0,12.419165860990882,4,2,2,1,28.410958904109588,1.657575548032255,1,1,0,10,1.0,9.0,2.0,False,6,26.753383356077332
0,0,0,0,12.506177237980511,4,4,0,3,25.16164383561644,1.1943374923422638,1,1,0,15,2.0,25.0,2.0,False,6,23.967306343274178
1,1,1,0,12.66032791780777,4,1,1,1,23.12328767123288,1.4595702846731295,0,0,0,15,2.0,3.0,1.0,False,2,21.66371738655975
0,0,1,0,11.813030057420567,0,4,1,1,32.24109589041096,1.9043540299456212,0,0,1,8,2.0,54.0,2.0,False,1,30.336741860465338
1,1,0,2,12.66032791780777,0,4,1,1,42.4,2.184665061652812,0,1,0,8,4.0,48.0,2.0,False,4,40.21533493834718
1,0,0,0,12.100712129872347,0,4,1,1,38.54794520547945,1.6653779283164396,1,1,0,8,2.0,17.0,1.0,False,2,36.88256727716301
0,1,1,0,12.45488394359296,0,4,3,1,50.83287671232877,1.0736456659376485,0,0,0,3,1.0,21.0,1.0,False,1,49.75923104639112
1,1,1,0,12.100712129872347,4,4,1,1,35.75890410958904,1.325584119199803,0,0,0,6,2.0,23.0,2.0,False,1,34.433319990389236
0,0,1,0,11.630708500626612,1,4,1,1,51.13972602739726,0.0,0,1,0,12,2.0,5.0,0.0,False,2,51.13972602739726
0,0,0,2,12.854483932248728,2,4,1,1,51.90684931506849,2.6549769048014347,0,0,0,17,4.0,33.0,0.0,False,1,49.251872410267055
0,0,1,0,11.630708500626612,4,4,1,2,56.40821917808219,2.4053394759101003,0,0,0,12,2.0,33.0,1.0,False,3,54.002879702172095
1,1,1,2,13.017002861746503,0,1,1,1,48.87945205479452,2.5490169970804515,1,1,0,10,4.0,25.0,2.0,False,1,46.33043505771407
1,1,1,0,12.100712129872347,4,4,1,1,47.00821917808219,2.2183096958232906,0,0,0,15,2.0,9.0,1.0,False,5,44.7899094822589
0,0,0,0,12.419165860990882,0,4,0,1,44.67397260273973,2.669698516626794,1,1,0,8,2.0,55.0,2.0,False,4,42.004274086112936
0,1,1,0,12.66032791780777,0,1,1,1,35.295890410958904,2.392150283848863,0,0,0,10,2.0,39.0,2.0,False,1,32.90374012711004
1,0,1,0,12.343658308482738,4,4,3,1,45.153424657534245,1.5128666638440715,1,1,0,4,1.0,19.0,1.0,False,1,43.64055799369017
0,0,1,0,11.908340237224891,4,1,1,1,48.33150684931507,1.2341963676103744,0,0,0,3,2.0,20.0,2.0,False,5,47.097310481704696
0,0,1,0,11.813030057420567,2,1,1,1,51.95616438356164,3.2090745240054024,0,1,0,3,2.0,20.0,1.0,False,1,48.74708985955624
0,0,0,0,11.813030057420567,4,4,1,1,46.96712328767124,2.77805321671186,0,1,0,12,2.0,3.0,1.0,False,8,44.18907007095938
0,0,0,0,12.022750588402635,4,1,1,1,58.81095890410959,2.479641672534951,0,0,0,3,2.0,14.0,2.0,False,7,56.33131723157464
0,1,1,0,13.046561663988047,4,1,1,1,57.11780821917808,2.501884986322418,1,1,0,10,2.0,34.0,0.0,False,2,54.615923232855664
0,0,1,0,11.407564949312402,1,4,0,1,63.66027397260274,0.0,0,0,0,12,2.0,14.0,2.0,False,2,63.66027397260274
0,0,1,0,11.967180737247824,2,4,4,1,62.704109589041096,1.8903850271209917,0,1,0,4,1.0,7.0,1.0,False,4,60.813724561920104
0,0,0,1,12.323855681186558,0,4,0,1,34.63013698630137,0.7386704355840289,0,0,0,0,3.0,21.0,2.0,False,3,33.89146655071735
0,1,0,2,11.813030057420567,4,1,0,2,30.15890410958904,1.508633213312135,1,1,0,15,4.0,41.0,1.0,False,4,28.650270896276908
1,1,0,4,12.218495165528731,0,4,1,1,41.99452054794521,2.087287394650981,0,0,0,17,6.0,30.0,2.0,False,3,39.90723315329423
1,0,1,1,12.218495165528731,0,4,1,1,44.33972602739726,1.3212077446000043,0,0,0,4,3.0,15.0,2.0,False,3,43.01851828279726
1,1,1,1,12.911642346088676,0,4,1,1,45.23287671232877,1.0995251139254694,0,0,0,12,3.0,22.0,2.0,False,1,44.1333515984033
1,1,1,0,11.813030057420567,4,4,1,1,51.56164383561644,2.27480552888697,0,1,0,9,2.0,7.0,1.0,False,3,49.286838306729464
1,1,1,0,12.323855681186558,4,1,3,5,25.873972602739727,1.035473092432619,1,1,0,12,1.0,21.0,2.0,False,6,24.83849951030711
0,1,0,0,12.323855681186558,4,4,4,1,39.55068493150685,0.7412848161580998,0,0,0,15,1.0,1.0,0.0,False,4,38.80940011534875
0,0,0,0,11.744037185933616,0,4,1,2,37.41917808219178,2.9171040900833676,1,1,0,15,2.0,45.0,2.0,False,4,34.50207399210841
1,1,1,1,12.506177237980511,4,4,1,1,39.69315068493151,1.6985019757414723,0,1,0,8,3.0,22.0,2.0,False,1,37.99464870919004
0,0,1,0,11.407564949312402,2,4,2,1,39.0986301369863,0.6028926923331321,0,0,0,12,1.0,14.0,2.0,False,6,38.495737444653166
0,0,0,0,12.506177237980511,2,4,2,1,53.04931506849315,3.5492236704873,0,1,1,11,1.0,18.0,2.0,False,10,49.50009139800585
1,1,0,0,11.967180737247824,4,1,1,1,42.74520547945205,0.9835652328306008,0,0,0,12,2.0,37.0,2.0,False,6,41.761640246621454
0,0,0,0,12.100712129872347,4,4,1,1,48.49589041095891,3.4182206105671225,0,0,0,11,2.0,16.0,1.0,False,3,45.07766980039178
1,1,1,0,12.125404742462718,2,1,1,1,38.12602739726027,0.3804984853777033,0,0,0,10,2.0,-0.0,1.0,False,2,37.74552891188257
0,0,0,1,12.506177237980511,4,4,2,1,45.25205479452055,1.3123971149178493,0,0,0,3,2.0,60.0,2.0,False,1,43.939657679602696
0,0,1,0,11.502875129116727,2,1,1,1,50.85753424657534,3.16530163272402,1,1,0,8,2.0,39.0,2.0,False,6,47.69223261385132
0,1,1,0,12.976180867226248,0,2,1,1,34.846575342465755,1.4671797062985206,0,1,1,10,2.0,31.0,0.0,False,1,33.37939563616723
1,0,1,0,12.100712129872347,0,4,1,1,52.49589041095891,2.3194287403236,1,1,0,17,2.0,11.0,0.0,False,1,50.176461670635305
0,0,1,0,12.419165860990882,1,4,1,1,63.37534246575343,0.0,0,0,0,12,2.0,28.0,2.0,False,7,63.37534246575343
0,0,1,2,12.100712129872347,4,4,1,1,35.33972602739726,0.3577702343001473,0,1,0,8,4.0,37.0,2.0,False,1,34.981955793097114
0,1,1,0,11.669929213779893,4,4,1,1,46.942465753424656,1.8626986949575781,0,0,0,15,2.0,20.0,2.0,False,1,45.07976705846708
0,1,1,2,11.70766954176274,4,2,1,1,31.03287671232877,0.24428828054315427,1,1,0,3,4.0,26.0,2.0,False,8,30.788588431785612
0,1,1,4,11.630708500626612,4,1,1,1,37.45479452054794,1.8575814130016877,0,0,0,3,6.0,12.0,0.0,False,3,35.59721310754625
0,1,1,0,11.407564949312402,1,4,1,1,59.08767123287672,0.0,0,0,0,12,2.0,36.0,2.0,False,1,59.08767123287672
0,1,1,0,11.502875129116727,4,4,1,1,57.61643835616438,1.9876866780777882,0,0,0,12,2.0,33.0,2.0,False,3,55.628751678086594
0,0,1,0,12.100712129872347,1,4,1,1,48.58082191780822,0.0,0,0,0,12,2.0,2.0,1.0,False,2,48.58082191780822
1,0,0,0,12.323855681186558,4,1,3,1,27.852054794520548,1.7681963554999143,1,0,0,12,1.0,40.0,2.0,False,3,26.083858439020634
0,0,0,1,11.813030057420567,4,4,1,1,39.61917808219178,1.6777364790202367,0,1,0,8,3.0,6.0,1.0,False,2,37.94144160317154
1,1,1,0,12.100712129872347,4,4,1,1,25.054794520547944,1.635933109215876,0,0,0,8,2.0,34.0,2.0,False,1,23.418861411332067
1,0,0,0,11.813030057420567,0,4,0,1,53.69041095890411,1.1300755581238948,0,1,0,4,2.0,11.0,2.0,False,1,52.56033540078022
0,0,1,0,13.576618649681926,2,1,1,1,47.131506849315066,1.5934198952796534,0,0,1,10,2.0,1.0,1.0,False,2,45.538086954035414
0,0,1,0,12.506177237980511,4,4,1,1,49.62739726027397,3.3578989595499866,0,0,0,6,2.0,34.0,2.0,False,6,46.26949830072399
0,0,1,0,11.302204433654575,0,4,1,1,49.11232876712329,0.7386704355840289,0,0,0,2,2.0,16.0,2.0,False,3,48.37365833153926
0,0,0,0,12.100712129872347,4,4,0,1,28.646575342465752,1.8485626703172056,1,0,0,11,2.0,4.0,2.0,False,8,26.798012672148545
1,1,1,0,12.419165860990882,4,4,1,1,30.005479452054796,2.379546134130174,1,0,0,8,2.0,44.0,2.0,False,4,27.625933317924623
0,1,1,0,12.323855681186558,0,1,3,5,26.54794520547945,1.4512608728482022,0,0,0,3,1.0,24.0,2.0,False,6,25.09668433263125
1,0,1,0,12.363076394339839,4,4,1,4,41.397260273972606,1.5686159179138452,1,0,0,8,2.0,7.0,2.0,False,1,39.82864435605876
1,1,1,0,12.323855681186558,1,1,1,1,66.20821917808219,0.0,0,0,0,12,2.0,31.0,1.0,False,9,66.20821917808219
1,1,1,0,11.302204433654575,1,4,1,1,62.88219178082192,0.0,0,1,0,12,2.0,33.0,2.0,False,3,62.88219178082192
0,0,1,1,11.813030057420567,4,4,1,1,27.704109589041096,2.2705712247481817,1,1,0,8,3.0,48.0,1.0,False,11,25.433538364292914
0,0,1,0,11.744037185933616,0,1,2,1,44.48219178082192,2.221285888496337,0,0,0,10,1.0,12.0,2.0,False,3,42.26090589232558
1,1,1,2,12.323855681186558,4,4,1,4,35.608219178082194,2.771560796845175,0,0,0,12,4.0,6.0,1.0,False,7,32.83665838123702
0,0,0,0,12.100712129872347,1,4,4,1,63.09315068493151,0.0,0,0,0,12,1.0,9.0,0.0,False,1,63.09315068493151
1,1,0,0,12.631340380934517,4,1,1,1,35.76164383561644,2.1806496122420067,1,0,0,0,2.0,17.0,1.0,False,1,33.58099422337443
0,0,0,0,11.119882876860622,1,4,4,1,62.93698630136986,0.0,0,0,0,12,1.0,6.0,2.0,False,1,62.93698630136986
0,0,1,0,11.407564949312402,1,4,1,1,60.01095890410959,0.0,0,1,0,12,2.0,2.0,1.0,False,1,60.01095890410959
0,0,1,0,11.630708500626612,2,4,1,1,39.53972602739726,2.5884847559796262,1,0,1,12,2.0,33.0,2.0,False,3,36.95124127141763
1,1,1,0,12.419165860990882,4,4,1,1,39.90958904109589,3.053484118584751,1,0,0,8,2.0,24.0,2.0,False,2,36.85610492251114
0,0,1,0,11.589886506106357,4,4,2,1,44.97534246575343,1.7719294442962896,0,0,0,8,1.0,55.0,2.0,False,2,43.20341302145714
1,1,1,0,11.813030057420567,0,4,1,1,49.5972602739726,2.444132218824557,0,0,0,8,2.0,34.0,2.0,False,8,47.153128055148045
0,1,1,1,12.538967060803502,4,1,0,1,44.347945205479455,2.4178688131368524,1,1,0,10,3.0,33.0,2.0,False,3,41.9300763923426
0,0,0,0,11.630708500626612,0,4,1,1,53.701369863013696,1.1571396281154,0,0,0,6,2.0,27.0,2.0,False,4,52.54423023489829
1,1,1,0,12.911642346088676,0,4,1,1,57.29041095890411,1.389713167868676,0,0,1,10,2.0,25.0,1.0,False,1,55.900697791035434
0,1,1,1,13.017002861746503,0,4,1,1,47.38904109589041,0.8868195970225895,0,1,1,3,3.0,49.0,2.0,False,1,46.502221498867826
1,1,1,1,13.710150042306449,0,1,0,1,46.36438356164384,2.073258079861642,0,0,0,6,3.0,26.0,2.0,False,5,44.2911254817822
0,0,1,0,12.506177237980511,1,1,1,1,57.02465753424657,0.0,0,0,0,12,2.0,22.0,2.0,False,3,57.02465753424657
1,1,1,1,11.908340237224891,4,4,1,1,40.99178082191781,2.7200329152848584,0,0,0,8,3.0,14.0,2.0,False,6,38.271747906632946
0,0,1,2,11.407564949312402,4,1,1,1,34.23561643835617,0.969117097083215,0,0,0,12,4.0,37.0,1.0,False,5,33.266499341272954
1,1,0,0,12.506177237980511,0,1,2,1,31.83835616438356,2.006281486812323,0,1,0,12,1.0,20.0,2.0,False,3,29.832074677571235
0,0,1,0,11.630708500626612,4,4,1,1,40.52054794520548,1.7139213312261372,1,0,0,12,2.0,27.0,2.0,False,2,38.80662661397934
0,1,0,0,11.813030057420567,0,1,1,1,54.31232876712329,3.544961627729406,0,0,0,3,2.0,7.0,2.0,False,1,50.76736713939388
0,1,0,0,12.100712129872347,4,4,1,1,52.07397260273972,3.0594142635899457,0,0,0,10,2.0,7.0,1.0,False,2,49.01455833914978
1,1,0,2,12.842649474601725,0,1,1,1,29.375342465753423,1.4840921043960171,0,0,1,17,4.0,22.0,2.0,False,5,27.891250361357407
